상품코드,브랜드명,상품명,카테고리,가격,성별,리뷰내용,옵션,키,몸무게,배송,포장,사이즈,밝기,색감,두께감,보온성,무게감,발색력,지속력,수분감,수납공간
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,살때는 별 기대 없이 샀는데 입어보니 핏도 좋고 다른 옷이랑도 잘 맞네요,M,175,60,-,-,보통이에요,어두워요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,사이즈는 허리가 생각보다 크지만 두께도 적당하고 색도 좋아서 자주 입을 거 같아요,XL,181,70,-,-,커요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,와이드하고 두께도 적당하고 무릎미사일만안나오면 좋겟어요,L,178,63,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,허리부분 밴딩이랑 발목 부분 밴딩 탄탄하고 좋아요,L,176,65,-,-,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,와이드한 조거팬츠를 찾고있었는대 딱이예요 마음에들고 색감도 좋아요,XL,186,87,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,좀 큰 스웻팬츠 사고싶었는데 핏이 너무 이쁘네요,L,176,66,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,셋업으로 입기좋아요 아주 편하게 입을 듯 싶엀.후후,M,164,56,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,사이즈 적당하고 무난무난한거같아요 이쁘게 잘입겠습니다,L,175,85,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,활동복으로입기 괜찮은 옷이네요 무난하게 입기에 좋다고 생각해요~,M,174,60,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,진짜 좋아요 색 선명하고 부드러우면서 깔끔해요,XL,190,100,-,-,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",여,세일가로 잘산것같아요 동네 휘뚜루마뚜루템으로 애용할예정입니다,M,164,65,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,사이즈 잘맞고 이쁩니다 많이 파세용 또 사야지잉 왜,L,179,74,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,샀던 스웻팬츠중에 가장 핏이 이쁘네요. 만족스럽습니다,L,174,80,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,조거팬츠 무난하니 이쁩니다 이쁘게 잘입겠습니다,L,182,69,-,-,커요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,사이즈가 조금 커서 당황하긴 했는데 그래도 이쁘게 핏감 떨어져요!,L,175,90,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",여,크고 길긴한데 그렇게 입으려고 산 거라 맘에 들어요,M,159,51,-,-,커요,밝아요,선명해요,두꺼워요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,편하고 자주입어요옷도 이쁘고 핏도 잘나와요 굿,M,177,67,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,많이 이쁩니다 핏도 트렌디하고 널널한거 좋아하시면 사세요,L,174,75,-,-,보통이에요,밝아요,선명해요,두꺼워요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",여,여자가 입기엔 많이 크고.. 줄줄 내려가요 근데 힙해보임~! 오히려좋아 그리고 두꺼워서 겨울에 입어도 될거같아요,M,164,59,-,-,커요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,이뻐요. 모어 와이드로 사길 잘한 듯 합니다. 무난무난하게 잘 입을거같아요,M,177,71,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",여,사놓고 천이 너무 두꺼워서 지금까지 못 입어 봄..가을 겨울에 잘 입고 다닐 것 같아요,L,160,60,-,-,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,길고 통도 넓어요 사이즈 하나 다운하시는게 좋을듯 생각보다 두꺼워서 여름엔 힘들거같아요.,M,0,0,-,-,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,180에 75인데 기장 살짝 긴데 핏은 좋습니다,L,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,색감 너무 이쁘고 핏도 너무 이뻐요 역사 믿고사는 토피 입니다,M,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,편하게 잘입을수 있을거 같아요~ 다만 두께감 조금 있어서 한여름엔 무리일수도 있겠네요ㅠ 그래도 예쁘니 만족,L,0,0,-,-,커요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,여름에 입기는 덥고 겨울이나 봄에 입는게 좋아요,M,0,0,-,-,보통이에요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,기장만 좀 길고 핏은 아주 이뻐요 겨울까지 착용 가능한 두께감입니다,L,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,빠른배송 셋업으로 입을려고 샀어요 편하고 좋네요 많이 파세요,L,178,84,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,상품이 너무 예쁘고 너무 편해요. 기능성이 높은것 같아요,L,173,63,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,되게 편해서 자주 입고있습니다.너무 좋습니다아!!,M,171,60,-,-,보통이에요,보통이에요,선명해요,두꺼워요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,너무 만족스러워요 와이드한 조거 찾는다면 이거 바로 가세요.,M,170,55,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,베리베리굳 은근 두께감 있고 핏도 이쁘게 딱 떨어지고 마음에 들어요,L,181,67,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,완전 힙하고 예뻐요.핏 너무너무 마름에들고 두께감도 있어요,XL,180,90,-,-,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,폭이 오버핏인지 너무 크네요.큰사이즈긴하지만  아이가 입는다고 하네요,L,172,68,-,-,커요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,진짜 예쁘고 편안하네요. 기회가 된다면 다음에 또 구매하고싶어요.,XL,190,100,-,-,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,너무 만족하는 제품이라 두번째 구매하는 제품입니다.,M,170,68,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,편해서 손이 많이 가는 바지에요 핏도 오머핏으로 이뻐요,L,181,72,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",여,M사이즈 했다가 너무 딱맞는 느낌이라 L로 교환했습니다. L사이즈가 확실히 다리길이 적당하게 떨어지고 와이드핏으로 떨어지고 이쁘게 착용되네요.,L,172,75,아쉬워요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,어디에나 무난하게 어울리는 널널한 핏의 츄리닝이 사고 싶었는데 딱 잘 산 것 같아요 근데 밑위가 많이 길어서 다리 안 짧아보이려면 배바지로 올려야 돼요,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,제가 생각한대로 핏이 나와서 정말 만족합니다 잘입을게여,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,기모 옵션이 품절이라 못했지만 편하하게 입을 수 있는 옷입니다. 아래 위로 같이 맞췄어요,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,역시 토피는 토피 너무 잘입고 있습니다 ! 근데 실짝 먼지가 …,M,173,60,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,사이즈가 좀 큰편입니다!색은 좀 더 어두운거 같아요,M,0,0,아쉬워요,꼼꼼해요,커요,어두워요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,"지난번에 M 사이즈 샀다가 잉크 묻기도 하고, 좀 더 크게 입고싶어서 큰 사이즈로 할인할 때 샀어용. 가성비 좋고 너무 이뻐유",L,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,보통이에요,두꺼워요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,밑위가 긴게 조금 그렇긴한데 원래 그런 것 같아서 그거 말곤 사이즈가 적당하고 편하게 입기 너무 좋네요,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,배송도 빠르고 사이즈도 적절하게 잘 맞고 깔끔하니 좋았습니다!,L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,배송도빠르고 너무 마음에들어요 감사합니다 다른상품도 구입하겠습니다,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,색감 괜찮은데 워셔블은 아님단독드라이하라는데 귀찮아서 울샴푸로..,XL,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,라지 했다가 너무커서 미디움했는데 그래도 크긴한데 벙벙하니 좋네요,M,0,0,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,한겨울에 입기에는 얇지만 그래두 이뿌요 잘입겠슴당,XL,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,편하게잘입을수있을거같네여 새탁후 변형은 모르겟음,M,169,60,아쉬워요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,섬물햇는데 아주좋아해요 오버핏 사이즈딱좋아요,L,178,84,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,배송은 하루만에 왔어요 빠르고 좋아요.포장은 비닐로 2중 포장 되어있어서 나쁘지 않아요.재질은 두툼하니 생각보다 묵직해요.색상은 모니터와 비슷한 밝은 색상이며사이즈는 살짝오버핏으로 편하게 입기 좋을것 같아요.,L,183,80,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,살짝 허리 남지만 꽉 조여서 허리 매면 괜찮아요. 오버핏으로 입기 좋아요.,M,0,0,빨라요,꼼꼼해요,커요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,토피 스웻은 유명해서 사봤어요 핏은 제품 이름대로 와이드한 조거스웻이에여 색감 이뻐서 학교 갈때나 집 앞 산책 할때 입기 좋은거 같아요 근데 안감 소재가 까슬까슬 거리네요 좀 부드럽게 바꿀 필요가 있어보여요 나머지는 마음에 듭니다 잘입을게영,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,기모는 당연 없고 밑위가 길어서 전 좀 올려입슴답 스타일링 할 때 참고하세요!,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,생각한것보다 이쁘고 디자인이 괜찮아요 !!! 레이어드 해서 입으면 이쁠 것 같아요 !!!굿 굿,XL,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,허벅지가 두꺼워서 모어 와이드로 다시 샀는데 딱 맞네요 감사합니다 ㅎㅎ,XL,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,가격이 가격인지 가성비 스웻 원하시면 사세요 원단이 앏은편이라 주름 잘집니다 묵직하고 단단한 느낌 원하신다면 패스하시길,L,175,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,친구한테 선물했어요!사이즈도 괜찮고 편하고 좋데요 ㅎㅎ키 크신 분들 xl 사이즈 딱 예쁘고 좋습니다!!,XL,189,100,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,"조금만 더 두꺼웠으면 좋았을 것 같고 뒷주머니가 딱 하나만 있었더라도 완벽했을 것 같네요,, 편해서 입기 좋네요",L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,합리적인 가격에 핏과 색상이 마음에 들었습니다,XL,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,허리가 좀 크긴 한데 기장도 괜찮고 핏이 귀엽네요 마음에 들어요,XL,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,진짜 옷이 너무 편하고 이쁘네요 잘 입고 다닐 것 같네요 ㅎㅎ,XL,0,0,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,바지랑 위에 상의랑 같이 입르면 굉장히 귀여워집니다. 자칫 잘못입으묜 양아취덜~ 될 수 있음~,L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,편하게 입기에 좋아요. 만족하고 자주 입고 있습니다.,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,너무 편하게 잘 입고 있어요~예전에 토피 덜 와이드한거 사서 입었었는데 저한텐 요게 더 잘 어울려요~토피 질 좋은거야 당연한거고 데일리로 잘 입을께요~~~,XL,180,78,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,바지밑단이 넗어서  활동하기  편하고 루즈핏 원하시면 강추드립니다.,L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,가성비도 좋고 막 입기 좋아요 근데 밑위가 좀 길어서 아쉽네요,XL,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,기본템으로 구매했는데 만족합니다 재구매의향있어요,L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,풍선바지 핏으로 잘 입고 다닙니다아주 마음에 들어요,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,오십프로쿠폰으로 가성비 개굿 원단이 얇지도 않아서 좋습니다,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,후디랑 세트로 맞추려고 구매했어요사이즈 널널하고 좋습니다 딱 맞게 입으려면 기본 핏으로 나온 거 입으세는 게 좋읗듯후디보다 무게가 있어요 그렇다고 막 따뜻까진 아님,L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",여,핏도 예쁘고 적당하고 좋아요 따듯하지눈 않습니다,M,167,53,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,잘 받았습니다 배송 빨라요 사진과 같아요잘 입고 있습니다,M,170,65,빨라요,꼼꼼해요,커요,밝아요,선명해요,두꺼워요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,토피 데님들이 너무 맘에들어서 조거도 구매해봤는데 밑위가 너무 길어서 불편합니다 그치만 반품하면 서운하니까 편의점갈때 입고있습니다,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,기장이 좀 길어서 핏이 엉성하지 않을까 했는데 밑위가 길어서 올려입으니까 이쁘더라구요,M,169,52,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,밑단이 널널해서 컨버스하이탑이랑 같이 매치하면 이쁩니다,XL,174,80,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,디자인도 깔끔하고 무엇보다 편해서 자주입게 되네요.,XL,180,59,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,생각보다 많이 와이드하고 약간 늘어나는 재질입니다.,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,딱 찾던 회색 조거팬츠 기본템으로 입기 딱 좋아요,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,역시 믿고 사는 토피입니다 핏 마음에 들고 좋은데 확실히 밑위가 엄청 길긴 합니다,M,0,0,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,너무 편하고 예뻐서 자주 입고 다니게 되네요.사이즈는 조금커요,L,175,66,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,단단한?재질로 흐물흐물 하지 않고 덩치입게 보여쥬는 아주 좋은  기본템,L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,저렴한 가격에 전투용으로 입기 좋습니더 싸게 샀는데 만족!,L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,빠른 배송은 만족합니다. 쿠폰으로 인해 매우 저렴하게 구매했네요.,L,183,83,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",-,후드집업과 셋업 상품으로 입으니까 더 편한 분위기로 연출 가능하네요! 핏도 둘 다 예쁩니다.,XL,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,통이 좁지않은 발목 스트랩 스웻팬츠가 필요했는데좋은거 같습니다.,L,176,84,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,이뻐요 사이즈도 맘에 들고 쫀쫀합니다 색깔별로 샀음,L,183,95,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,기본템인데 가격이 말말로 몇 번 입고 걸레로 써도 남는 수준이라 좋네요! 그렇다고 얼마 못 입을거 같지도 않고 튼튼해보여요,M,176,71,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,"집에서나 간단히 마실나갈 용도로 입으려고 샀습니다. 기모버전은 털이 많이 빠진다는 후기가 있어서 기본으로 샀는데, 진짜 딱 덜도말고 더도말고 기본빵은 하는데 가격은 착해서 맘에듭니다.",L,176,71,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2527267,TOFFEE,모어 와이드 조거 스웻 팬츠 (MELANGE GREY),바지,"49,000",남,그냥 저냥 무난무난한 추리닝입니다.두께도 적당하구툐,L,177,71,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
